+=============================================================================+
| Traininig store    1                                                        |
+=============================================================================+
Val 100% loss: 0.731429666, rmspe: 0.188511656
Val 100% loss: 0.084919215, rmspe: 0.078679516
Val 100% loss: 0.090812586, rmspe: 0.080175718
Val 100% loss: 0.080581388, rmspe: 0.078204763
Val 100% loss: 0.084526678, rmspe: 0.079289170
Val 100% loss: 0.086074938, rmspe: 0.083267987
Val 100% loss: 0.092956926, rmspe: 0.084515360
+=============================================================================+
| Time taken: 27.505000114
+=============================================================================+
+=============================================================================+
| Traininig store   15                                                        |
+=============================================================================+
Val 100% loss: 0.524372654, rmspe: 0.156694640
Val 100% loss: 0.452789441, rmspe: 0.137572416
Val 100% loss: 0.368181594, rmspe: 0.133906176
Val 100% loss: 0.336266867, rmspe: 0.131610031
Val 100% loss: 0.319005838, rmspe: 0.126484858
Val 100% loss: 0.309938684, rmspe: 0.122826767
Val 100% loss: 0.289624156, rmspe: 0.120980104
Val 100% loss: 0.281745461, rmspe: 0.119949225
Val 100% loss: 0.264704194, rmspe: 0.128563504
Val 100% loss: 0.260820096, rmspe: 0.116557703
Val 100% loss: 0.249809642, rmspe: 0.114140351
Val 100% loss: 0.217121240, rmspe: 0.109802650
Val 100% loss: 0.222456862, rmspe: 0.112059376
Val 100% loss: 0.205229537, rmspe: 0.111448052
Val 100% loss: 0.200986632, rmspe: 0.107921289
Val 100% loss: 0.172613773, rmspe: 0.102452987
Val 100% loss: 0.174587928, rmspe: 0.101598066
Val 100% loss: 0.153554948, rmspe: 0.095878635
Val 100% loss: 0.148127470, rmspe: 0.094457541
Val 100% loss: 0.135147547, rmspe: 0.092397466
Val 100% loss: 0.138436682, rmspe: 0.093182724
Val 100% loss: 0.180373530, rmspe: 0.110113317
Val 100% loss: 0.130611364, rmspe: 0.090392740
Val 100% loss: 0.126133460, rmspe: 0.087790622
Val 100% loss: 0.117505425, rmspe: 0.085093203
Val 100% loss: 0.119556812, rmspe: 0.087030147
Val 100% loss: 0.114049465, rmspe: 0.085449286
Val 100% loss: 0.124692060, rmspe: 0.089051252
Val 100% loss: 0.141625996, rmspe: 0.090542496
Val 100% loss: 0.106344918, rmspe: 0.080571121
Val 100% loss: 0.102590454, rmspe: 0.080570201
Val 100% loss: 0.098157621, rmspe: 0.078859399
Val 100% loss: 0.096818749, rmspe: 0.079391545
Val 100% loss: 0.092036386, rmspe: 0.077001955
Val 100% loss: 0.091017753, rmspe: 0.076845707
Val 100% loss: 0.100041440, rmspe: 0.076640693
Val 100% loss: 0.094990735, rmspe: 0.077921148
Val 100% loss: 0.086560114, rmspe: 0.075882784
Val 100% loss: 0.095980604, rmspe: 0.079152467
Val 100% loss: 0.085678602, rmspe: 0.073253597
Val 100% loss: 0.083889076, rmspe: 0.074330317
Val 100% loss: 0.085418072, rmspe: 0.073972279
Val 100% loss: 0.084965625, rmspe: 0.073147337
Val 100% loss: 0.090570050, rmspe: 0.076174462
Val 100% loss: 0.078049739, rmspe: 0.072298967
Val 100% loss: 0.078850902, rmspe: 0.071618649
Val 100% loss: 0.074900502, rmspe: 0.069379053
Val 100% loss: 0.076832986, rmspe: 0.072244428
Val 100% loss: 0.256984333, rmspe: 0.120177575
Val 100% loss: 0.081068176, rmspe: 0.072255635
+=============================================================================+
| Time taken: 27.654999971
+=============================================================================+
+=============================================================================+
| Traininig store   16                                                        |
+=============================================================================+
Val 100% loss: 0.385360468, rmspe: 0.156075426
Val 100% loss: 0.276010660, rmspe: 0.122411689
Val 100% loss: 0.241192773, rmspe: 0.113172315
Val 100% loss: 0.232298786, rmspe: 0.109522848
Val 100% loss: 0.233268445, rmspe: 0.107104790
Val 100% loss: 0.213840327, rmspe: 0.105865568
Val 100% loss: 0.207884380, rmspe: 0.105393404
Val 100% loss: 0.203423718, rmspe: 0.103489273
Val 100% loss: 0.201629622, rmspe: 0.101510005
Val 100% loss: 0.198017580, rmspe: 0.100088111
Val 100% loss: 0.189529461, rmspe: 0.103491545
Val 100% loss: 0.184079500, rmspe: 0.099651572
Val 100% loss: 0.184857862, rmspe: 0.095794419
Val 100% loss: 0.176166472, rmspe: 0.096383996
Val 100% loss: 0.176747671, rmspe: 0.093649033
Val 100% loss: 0.168721020, rmspe: 0.096429375
Val 100% loss: 0.166828947, rmspe: 0.093825871
Val 100% loss: 0.162688009, rmspe: 0.093046059
Val 100% loss: 0.164723131, rmspe: 0.090644815
Val 100% loss: 0.165453697, rmspe: 0.098739796
Val 100% loss: 0.157633314, rmspe: 0.093531126
Val 100% loss: 0.157066045, rmspe: 0.091298049
Val 100% loss: 0.153112535, rmspe: 0.088737783
Val 100% loss: 0.156597909, rmspe: 0.093889354
Val 100% loss: 0.149131527, rmspe: 0.088624756
Val 100% loss: 0.154090777, rmspe: 0.087877013
Val 100% loss: 0.153069862, rmspe: 0.091100018
Val 100% loss: 0.143369167, rmspe: 0.085968489
Val 100% loss: 0.165225527, rmspe: 0.102275389
Val 100% loss: 0.140288784, rmspe: 0.086436792
Val 100% loss: 0.144063857, rmspe: 0.086311319
Val 100% loss: 0.138773609, rmspe: 0.084158083
Val 100% loss: 0.145496915, rmspe: 0.092168503
Val 100% loss: 0.124270124, rmspe: 0.082282132
Val 100% loss: 0.121428563, rmspe: 0.081105736
Val 100% loss: 0.116836083, rmspe: 0.081060593
Val 100% loss: 0.109914920, rmspe: 0.075539506
Val 100% loss: 0.163847753, rmspe: 0.093936085
Val 100% loss: 0.099147615, rmspe: 0.076875569
Val 100% loss: 0.095584423, rmspe: 0.079713661
Val 100% loss: 0.108434325, rmspe: 0.085227228
Val 100% loss: 0.085845305, rmspe: 0.070955341
Val 100% loss: 0.084291799, rmspe: 0.069851722
Val 100% loss: 0.079147961, rmspe: 0.068064408
Val 100% loss: 0.122425668, rmspe: 0.081446590
Val 100% loss: 0.086191068, rmspe: 0.071062601
Val 100% loss: 0.075269412, rmspe: 0.070472675
Val 100% loss: 0.071273213, rmspe: 0.068213674
Val 100% loss: 0.078982963, rmspe: 0.069324682
Val 100% loss: 0.069408958, rmspe: 0.067837546
+=============================================================================+
| Time taken: 27.324000120
+=============================================================================+
+=============================================================================+
| Traininig store   19                                                        |
+=============================================================================+
Val 100% loss: 0.440459654, rmspe: 0.213927453
Val 100% loss: 0.294336785, rmspe: 0.144706061
Val 100% loss: 0.250811003, rmspe: 0.136454660
Val 100% loss: 0.243682365, rmspe: 0.131275913
Val 100% loss: 0.223009453, rmspe: 0.129481803
Val 100% loss: 0.214018460, rmspe: 0.127304115
Val 100% loss: 0.203420461, rmspe: 0.127465957
Val 100% loss: 0.199622425, rmspe: 0.122843319
Val 100% loss: 0.193463586, rmspe: 0.120982524
Val 100% loss: 0.187152087, rmspe: 0.119658416
Val 100% loss: 0.181399555, rmspe: 0.117187061
Val 100% loss: 0.175619570, rmspe: 0.116434104
Val 100% loss: 0.164153954, rmspe: 0.114555346
Val 100% loss: 0.162760378, rmspe: 0.111302015
Val 100% loss: 0.151491413, rmspe: 0.109498477
Val 100% loss: 0.147140725, rmspe: 0.108793261
Val 100% loss: 0.146679934, rmspe: 0.108237606
Val 100% loss: 0.130883960, rmspe: 0.111226090
Val 100% loss: 0.137764417, rmspe: 0.106193863
Val 100% loss: 0.119160673, rmspe: 0.101887554
Val 100% loss: 0.118894214, rmspe: 0.104063960
Val 100% loss: 0.111624898, rmspe: 0.103475918
Val 100% loss: 0.150053741, rmspe: 0.122591864
Val 100% loss: 0.107374075, rmspe: 0.095939105
Val 100% loss: 0.103714023, rmspe: 0.101141353
Val 100% loss: 0.116035117, rmspe: 0.096054629
Val 100% loss: 0.095573251, rmspe: 0.094130015
Val 100% loss: 0.099796509, rmspe: 0.100728140
Val 100% loss: 0.090988480, rmspe: 0.092438490
Val 100% loss: 0.090205595, rmspe: 0.090059052
Val 100% loss: 0.088877228, rmspe: 0.092402831
Val 100% loss: 0.101344923, rmspe: 0.100392589
Val 100% loss: 0.086521703, rmspe: 0.088422941
Val 100% loss: 0.081484809, rmspe: 0.090482445
Val 100% loss: 0.084201259, rmspe: 0.093023207
Val 100% loss: 0.084561616, rmspe: 0.087058408
Val 100% loss: 0.079368046, rmspe: 0.086182763
Val 100% loss: 0.105258675, rmspe: 0.091319521
Val 100% loss: 0.077525512, rmspe: 0.083677166
Val 100% loss: 0.075341964, rmspe: 0.086236330
Val 100% loss: 0.070059996, rmspe: 0.083178278
Val 100% loss: 0.076701009, rmspe: 0.084120579
Val 100% loss: 0.069710024, rmspe: 0.084259625
Val 100% loss: 0.070047810, rmspe: 0.084589025
Val 100% loss: 0.075159248, rmspe: 0.089345425
Val 100% loss: 0.064129894, rmspe: 0.080809159
Val 100% loss: 0.088230712, rmspe: 0.091667867
Val 100% loss: 0.065896002, rmspe: 0.079650005
Val 100% loss: 0.062914706, rmspe: 0.078615787
Val 100% loss: 0.071697227, rmspe: 0.086335103
+=============================================================================+
| Time taken: 27.361999989
+=============================================================================+
+=============================================================================+
| Traininig store   20                                                        |
+=============================================================================+
Val 100% loss: 0.370428495, rmspe: 0.177687192
Val 100% loss: 0.269179423, rmspe: 0.142545928
Val 100% loss: 0.241845848, rmspe: 0.129909075
Val 100% loss: 0.232463273, rmspe: 0.125916142
Val 100% loss: 0.228897111, rmspe: 0.125285488
Val 100% loss: 0.223043125, rmspe: 0.123041488
Val 100% loss: 0.218706827, rmspe: 0.121602707
Val 100% loss: 0.213508529, rmspe: 0.120132874
Val 100% loss: 0.208176689, rmspe: 0.118726800
Val 100% loss: 0.201889576, rmspe: 0.116702177
Val 100% loss: 0.196584459, rmspe: 0.114592841
Val 100% loss: 0.192670781, rmspe: 0.112441928
Val 100% loss: 0.189315124, rmspe: 0.111446394
Val 100% loss: 0.182592711, rmspe: 0.107461648
Val 100% loss: 0.177911638, rmspe: 0.106033904
Val 100% loss: 0.175006778, rmspe: 0.105701886
Val 100% loss: 0.173134049, rmspe: 0.102222745
Val 100% loss: 0.171315242, rmspe: 0.103727801
Val 100% loss: 0.164888302, rmspe: 0.098050140
Val 100% loss: 0.165038017, rmspe: 0.101737877
Val 100% loss: 0.168035690, rmspe: 0.106380346
Val 100% loss: 0.177045781, rmspe: 0.096712005
Val 100% loss: 0.167225057, rmspe: 0.099170730
Val 100% loss: 0.180381426, rmspe: 0.108456870
Val 100% loss: 0.166414391, rmspe: 0.091653998
Val 100% loss: 0.131312460, rmspe: 0.094961190
Val 100% loss: 0.144401983, rmspe: 0.098160991
Val 100% loss: 0.130210819, rmspe: 0.092238216
Val 100% loss: 0.131110938, rmspe: 0.087776910
Val 100% loss: 0.117380580, rmspe: 0.084850973
Val 100% loss: 0.118443263, rmspe: 0.085240743
Val 100% loss: 0.115397332, rmspe: 0.084048476
Val 100% loss: 0.116076400, rmspe: 0.083440233
Val 100% loss: 0.109243657, rmspe: 0.083675340
Val 100% loss: 0.105460624, rmspe: 0.080578037
Val 100% loss: 0.108296706, rmspe: 0.079997081
Val 100% loss: 0.101422738, rmspe: 0.080534240
Val 100% loss: 0.204637079, rmspe: 0.103114739
Val 100% loss: 0.098317227, rmspe: 0.078286209
Val 100% loss: 0.096559853, rmspe: 0.076651123
Val 100% loss: 0.094800493, rmspe: 0.076238819
Val 100% loss: 0.095964939, rmspe: 0.076251253
Val 100% loss: 0.091943818, rmspe: 0.074033313
Val 100% loss: 0.090305555, rmspe: 0.073342776
Val 100% loss: 0.116861197, rmspe: 0.083966845
Val 100% loss: 0.089849294, rmspe: 0.073589481
Val 100% loss: 0.086299603, rmspe: 0.072664837
Val 100% loss: 0.085515631, rmspe: 0.070701302
Val 100% loss: 0.104539990, rmspe: 0.079360535
Val 100% loss: 0.080735198, rmspe: 0.069287054
+=============================================================================+
| Time taken: 28.013999939
+=============================================================================+
+=============================================================================+
| Traininig store   21                                                        |
+=============================================================================+
Val 100% loss: 0.334729837, rmspe: 0.176443681
Val 100% loss: 0.275235582, rmspe: 0.148854912
Val 100% loss: 0.239457000, rmspe: 0.141808866
Val 100% loss: 0.212986207, rmspe: 0.138801576
Val 100% loss: 0.208280934, rmspe: 0.131492578
Val 100% loss: 0.201386693, rmspe: 0.128376499
Val 100% loss: 0.195187043, rmspe: 0.126772461
Val 100% loss: 0.174278933, rmspe: 0.129340675
Val 100% loss: 0.171187906, rmspe: 0.123361314
Val 100% loss: 0.160347207, rmspe: 0.123751100
Val 100% loss: 0.160807065, rmspe: 0.119528344
Val 100% loss: 0.149083913, rmspe: 0.124168129
Val 100% loss: 0.158544954, rmspe: 0.116504497
Val 100% loss: 0.140150231, rmspe: 0.120078757
Val 100% loss: 0.135591053, rmspe: 0.121695368
Val 100% loss: 0.132732315, rmspe: 0.112417275
Val 100% loss: 0.124319070, rmspe: 0.113207432
Val 100% loss: 0.128013112, rmspe: 0.121980180
Val 100% loss: 0.124941965, rmspe: 0.108215450
Val 100% loss: 0.116104446, rmspe: 0.110604670
Val 100% loss: 0.117357977, rmspe: 0.116854366
Val 100% loss: 0.116767876, rmspe: 0.106823740
Val 100% loss: 0.108599316, rmspe: 0.106466105
Val 100% loss: 0.128510054, rmspe: 0.125509240
Val 100% loss: 0.100960542, rmspe: 0.104355874
Val 100% loss: 0.103006705, rmspe: 0.109417756
Val 100% loss: 0.103965847, rmspe: 0.103698172
Val 100% loss: 0.091536414, rmspe: 0.102365615
Val 100% loss: 0.101005657, rmspe: 0.114463745
Val 100% loss: 0.090718613, rmspe: 0.104006392
Val 100% loss: 0.089256837, rmspe: 0.099214471
Val 100% loss: 0.088753488, rmspe: 0.102380797
Val 100% loss: 0.115554291, rmspe: 0.103211962
Val 100% loss: 0.080593993, rmspe: 0.095577842
Val 100% loss: 0.079256576, rmspe: 0.095584303
Val 100% loss: 0.088492276, rmspe: 0.094807908
Val 100% loss: 0.077904046, rmspe: 0.098877066
Val 100% loss: 0.083133697, rmspe: 0.092535158
Val 100% loss: 0.076776678, rmspe: 0.097892316
Val 100% loss: 0.085241851, rmspe: 0.092470146
Val 100% loss: 0.093174213, rmspe: 0.095263796
Val 100% loss: 0.068749953, rmspe: 0.089530579
Val 100% loss: 0.071282525, rmspe: 0.090454647
Val 100% loss: 0.071440100, rmspe: 0.092433744
Val 100% loss: 0.066965916, rmspe: 0.091949515
Val 100% loss: 0.065445796, rmspe: 0.086320186
Val 100% loss: 0.062148101, rmspe: 0.088185375
Val 100% loss: 0.061948620, rmspe: 0.087000225
Val 100% loss: 0.060362593, rmspe: 0.089146531
Val 100% loss: 0.062743762, rmspe: 0.088127897
+=============================================================================+
| Time taken: 27.597999811
+=============================================================================+
+=============================================================================+
| Traininig store   22                                                        |
+=============================================================================+
Val 100% loss: 0.403139206, rmspe: 0.150853540
Val 100% loss: 0.323916132, rmspe: 0.138643842
Val 100% loss: 0.295460850, rmspe: 0.137535154
Val 100% loss: 0.250314037, rmspe: 0.123223630
Val 100% loss: 0.231451675, rmspe: 0.115648132
Val 100% loss: 0.192424918, rmspe: 0.104287842
Val 100% loss: 0.188044599, rmspe: 0.106674029
Val 100% loss: 0.168019400, rmspe: 0.104896521
Val 100% loss: 0.160544134, rmspe: 0.102781791
Val 100% loss: 0.158506539, rmspe: 0.103922775
Val 100% loss: 0.150687761, rmspe: 0.093746302
Val 100% loss: 0.136292764, rmspe: 0.091544959
Val 100% loss: 0.143732157, rmspe: 0.091419765
Val 100% loss: 0.122911703, rmspe: 0.089567402
Val 100% loss: 0.122635804, rmspe: 0.087112947
Val 100% loss: 0.122070018, rmspe: 0.091775778
Val 100% loss: 0.111699084, rmspe: 0.087247121
Val 100% loss: 0.110575918, rmspe: 0.083196093
Val 100% loss: 0.103093457, rmspe: 0.081855744
Val 100% loss: 0.099408359, rmspe: 0.082164143
Val 100% loss: 0.099573100, rmspe: 0.084927497
Val 100% loss: 0.092698635, rmspe: 0.078840333
Val 100% loss: 0.091105847, rmspe: 0.077622510
Val 100% loss: 0.086359546, rmspe: 0.077963486
Val 100% loss: 0.096021217, rmspe: 0.078171528
Val 100% loss: 0.082643774, rmspe: 0.077056723
Val 100% loss: 0.086436054, rmspe: 0.075217915
Val 100% loss: 0.078178646, rmspe: 0.075089275
Val 100% loss: 0.088992102, rmspe: 0.077938954
Val 100% loss: 0.075853841, rmspe: 0.073315660
Val 100% loss: 0.073991477, rmspe: 0.072341724
Val 100% loss: 0.068750532, rmspe: 0.070932492
Val 100% loss: 0.070869767, rmspe: 0.070573471
Val 100% loss: 0.065939425, rmspe: 0.067661636
Val 100% loss: 0.067595343, rmspe: 0.068717995
Val 100% loss: 0.065089169, rmspe: 0.067146188
Val 100% loss: 0.066689489, rmspe: 0.071236918
Val 100% loss: 0.060209194, rmspe: 0.065666233
Val 100% loss: 0.058235055, rmspe: 0.064338481
Val 100% loss: 0.068790751, rmspe: 0.073069151
Val 100% loss: 0.058064396, rmspe: 0.066903563
Val 100% loss: 0.055163594, rmspe: 0.064491393
Val 100% loss: 0.055278055, rmspe: 0.062221843
Val 100% loss: 0.065388017, rmspe: 0.071067290
Val 100% loss: 0.051722642, rmspe: 0.060896512
Val 100% loss: 0.065399484, rmspe: 0.071566307
Val 100% loss: 0.048273860, rmspe: 0.059383598
Val 100% loss: 0.047300112, rmspe: 0.059070863
Val 100% loss: 0.048632940, rmspe: 0.060278136
Val 100% loss: 0.066038347, rmspe: 0.069150930
+=============================================================================+
| Time taken: 27.887000084
+=============================================================================+
+=============================================================================+
| Traininig store   23                                                        |
+=============================================================================+
Val 100% loss: 0.449349406, rmspe: 0.186629789
Val 100% loss: 0.362975554, rmspe: 0.152976246
Val 100% loss: 0.326207048, rmspe: 0.145395386
Val 100% loss: 0.306937408, rmspe: 0.146563354
Val 100% loss: 0.296158035, rmspe: 0.145387617
Val 100% loss: 0.294194133, rmspe: 0.139437525
Val 100% loss: 0.280578138, rmspe: 0.143826011
Val 100% loss: 0.279383313, rmspe: 0.134863482
Val 100% loss: 0.268200711, rmspe: 0.135768850
Val 100% loss: 0.271189643, rmspe: 0.130672246
Val 100% loss: 0.255411193, rmspe: 0.136123475
Val 100% loss: 0.249460347, rmspe: 0.129231502
Val 100% loss: 0.242665339, rmspe: 0.133683158
